athlete_id,given_name,nickname,surname,suffix,athlete_gender
804,Frederick Charles,,Warmbold,,Male
805,Bernhuff,,Hansen,,Male
806,William,,Nelson,,Male
807,George Nicholas,,Mehnert,,Male
808,Gustav,,Bauer,,Male
809,Zenon B.,,Strebler,,Male
810,Isidor,,Niflot,,Male
811,August,,Wester,,Male
812,Charles E.,,Clapper,,Male
813,Benjamin Joseph,,Bradshaw,,Male
814,Theodore,,Mclear,,Male
815,Albert,,Zirkel,,Male
816,Otto F.,,Roehm,,Male
817,Rudolph,,Tesing,,Male
818,Jerry,,Winholtz,,Male
819,Charles,,Ericksen,,Male
820,William,,Beckmann,,Male
821,Arvid,,Spangberg,,Male
822,Hjalmar,,Johansson,,Male
823,Karl,,Malmstrom,,Male
824,George William,,Gaidzik,,Male
825,Gottlob,,Walz,,Male
826,Albert,,Zurner,,Male
827,Kurt,,Behrens,,Male
828,Herbert Nickall,,Haresnape,,Male
829,Arno,,Bieberstein,,Male
830,Hans Peter Ludwig,,Dam,,Male
831,Harald S.A.,,Julin,,Male
832,Frank E.,,Beaurepaire,,Male
833,Henry,,Taylor,,Male
834,Thomas Sidney,,Battersby,,Male
835,Pontus,,Hansson,,Male
836,Frederick,,Holman,,Male
837,William Walter,,Robinson,,Male
838,Otto,,Scheff,,Male
839,Harry J.,,Hebner,,Male
840,Leslie George,,Rich,,Male
841,William,,Foster,,Male
842,Paul,,Radmilovic,,Male
843,Bela,,Las Torres,,Male
844,Jozsef,,Munk,,Male
845,Imre,,Zachar,,Male
846,George Thomson,,Cornet,,Male
847,Charles Eric,,Forsyth,,Male
848,George Wilfrid,,Nevinson,,Male
849,Charles Sydney,,Smith,,Male
850,Thomas Henry,,Thould,,Male
851,Victor,,Boin,,Male
852,Hermann,,Donners,,Male
853,Herman,,Meyboom,,Male
854,Joseph,,Pletincx,,Male
855,Gustave,,Cabaret,,Male
856,Eugene G.,,Grisot,,Male
857,Louis,,Vernet,,Male
858,Beatrice Geraldine,,Hill-Lowe,,Female
859,Sybil Fenton Quenni,,Newall,,Female
860,Charlotte,,Dod,,Female
861,William,,Dod,,Male
862,Reginald B.,,Brooks-King,,Male
863,Robert,,Kerr,,Male
864,Reginald,,Walker,,Male
865,James,,Rector,,Male
866,Edward Adams,,Spencer,,Male
867,George Edward,,Larner,,Male
868,Ernest,,Webb,,Male
869,Arthur,,Shaw,,Male
870,Forrest,,Smithson,,Male
871,John Carlyle,,Garrels,,Male
872,Norman,,Hallows,,Male
873,Melvin,,Sheppard,,Male
874,Harold,,Wilson,,Male
875,Robert,,Cloughen,,Male
876,John Lincoln,,Eisele,,Male
877,Arthur,,Russell,,Male
878,Arthur James,,Robertson,,Male
879,Harry E.,,Kerr,,Male
880,Louis N.,,De Fleurac,,Male
881,Joseph,,Dreher,,Male
882,Paul,,Lijandier,,Male
883,William,,Coales,,Male
884,Joseph Edmund,,Deakin,,Male
885,George V.,,Bonhag,,Male
886,Herbert Lawrence,,Trube,,Male
887,Wyndham,,Halswelle,,Male
888,Leonard Francis,,Tremeer,,Male
889,Charles Joseph,,Bacon,,Male
890,Odon,,Bodor,,Male
891,Jozsef,,Nagy,,Male
892,G.,,Racz,,Male
893,Pal,,Simon,,Male
894,William Frank,,Hamilton,,Male
895,John Baxter,,Taylor,,Male
896,Hans,,Braun,,Male
897,Hans,,Eicke,,Male
898,Artur,,Hoffmann,,Male
899,Otto P.,,Trieloff,,Male
900,Johan Fritiof,,Svanberg,,Male
901,Emil Robert,,Voigt,,Male
902,Edward,,Owen,,Male
903,Emilio,,Lunghi,,Male
904,Marquis Franklin,,Horr,,Male
905,Merritt Hayward,,Giffin,,Male
906,Werner,,Jarvinen,,Male
907,Cornelius,,Walsh,,Male
908,Matthew J.,,Mcgrath,,Male
909,Harry Franklin,,Porter,,Male
910,Georges,,Andre,,Male
911,Cornelius,,Leahy,,Male
912,Istvan,,Somody,,Male
913,Konstantinos,,Tsiclitiras,,Male
914,Otto,,Nilsson,,Male
915,Eric,,Lemming,,Male
916,Arne,,Halse,,Male
917,Mikael M.,,Dorizas,,Male
918,Calvin David,,Bricker,,Male
919,Francis C.,,Irons,,Male
920,Daniel,,Kelly,,Male
921,Joseph,,Forshaw,,Male
922,John Joseph,,Hayes,,Male
923,Charles A.,,Hefferon,,Male
924,Edward Blake,,Archibald,,Male
925,Charles Sherman,,Jacobs,,Male
926,Bruno,,Soderstrom,,Male
927,Edward Tiffin,,Cooke,,Male
928,Alfred Carleten,,Gilbert,,Male
929,Dennis,,Horgan,,Male
930,Edvard,,Larsen,,Male
931,Timoty J.,,Ahearne,,Male
932,J.Garfield,,Macdonald,,Male
933,William,,Webb,,Male
934,A. Henry,,Thomas,,Male
935,John,,Condon,,Male
936,Frederick,,Parks,,Male
937,Albert Leonard,,Oldman,,Male
938,Sydney Charles H.,,Evans,,Male
939,Hugh,,Roddin,,Male
940,Richard Kenneth,,Gunn,,Male
941,Charles W.,,Morris,,Male
942,Harry H.,,Johnson,,Male
943,Frederick,,Grace,,Male
944,M. Frederick,,Spiller,,Male
945,William,,Philo,,Male
946,John William Henry T.,,Douglas,,Male
947,Reginald L.,,Baker,,Male
948,Octave,,Lapize,,Male
949,Charles Henry,,Bartlett,,Male
950,Arthur,,Denny,,Male
951,William,,Anderson,,Male
952,Walter,,Andrews,,Male
953,Frederick,,Mccarthy,,Male
954,William,,Morton,,Male
955,Benjamin,,Jones,,Male
956,Clarence Brickwood,,Kingsbury,,Male
957,Leonard Lewis,,Meredith,,Male
958,Ernest,,Payne,,Male
959,Max,,Gotze,,Male
960,Rudolf,,Katzer,,Male
961,Herman,,Martens,,Male
962,Karl,,Neumer,,Male
963,Colin,,Brooks,,Male
964,Walter H.T.,,Isaacs,,Male
965,Andre,,Auffray,,Male
966,Maurice,,Schilles,,Male
967,Frederick G.,,Hamlin,,Male
968,Horace Thomas,,Johnson,,Male
969,Joseph,,Werbroeck,,Male
970,Victor Louis,,Johnson,,Male
971,Emile,,Demangel,,Male
972,Eugene Victor,,Olivier,,Male
973,Gaston,,Alibert,,Male
974,Alexandre,,Lippmann,,Male
975,Paul,,Anspach,,Male
976,Desire,,Beurain,,Male
977,Fernand,,De Montigny,,Male
978,Ferdinand,,Feyerick,,Male
979,Francois,,Rom,,Male
980,Henri-Georges,,Berger,,Male
981,Charles,,Collignon,,Male
982,Charles Leaf,,Daniell,,Male
983,Cecil Henry,,Haig,,Male
984,Martin Drummond,,Holt,,Male
985,Robert Cecil,,Montgomerie,,Male
986,Vilem,,Goppold De Lobsdorf,,Male
987,Jeno,,Fuchs,,Male
988,Bela,,Zulawsky,,Male
989,Vlastimil,,Lada,,Male
990,Bedrich,,Schejbal,,Male
991,Frantisek,,Tucek,,Male
992,Oskar,,Gerde,,Male
993,Peter,,Toth,,Male
994,Lajos,,Werkner,,Male
995,Marcello,,Bertinetti,,Male
996,Riccardo,,Nowak,,Male
997,Abelardo,,Olivier,,Male
998,Alessandro,,Pirzio Biroli,,Male
999,Reinier Bertus,,Breuwkes,,Male
1000,George Francois,,De Bruyn Kops,,Male
1001,Johannes Marius,,De Korver,,Male
1002,Karel,,Heijting,,Male
1003,Emil Gustav,,Mundt,,Male
1004,Lou,,Otten,,Male
1005,Gerald Simon,,Reeman,,Male
1006,Eduard,,Snetlage,,Male
1007,Johan Eduard,,Sol,,Male
1008,Jan,,Thomee,,Male
1009,Jan Herman,,Welcker,,Male
1010,Horace Peter,,Bailey,,Male
1011,Arthur,,Berry,,Male
1012,Frederick William,,Chapman,,Male
1013,Walter Samuel,,Corbett,,Male
1014,Harold Payne,,Hardman,,Male
1015,Robert Murray,,Hawkes,,Male
1016,Kenneth Reginald Gunnery,,Hunt,,Male
1017,Clyde Honeysett,,Purnell,,Male
1018,Herbert,,Smith,,Male
1019,Henry,,Stapley,,Male
1020,Vivian John,,Woodward,,Male
1021,Harald August,,Bohr,,Male
1022,Charles,,Buchwald,,Male
1023,Ludwig,,Drescher,,Male
1024,Harald,,Hansen,,Male
1025,August Ludwig,,Lindgreen,,Male
1026,Christian,,Middelboe,,Male
1027,Niels,,Middelboe,,Male
1028,Niels Oscar,,Nielsen,,Male
1029,Sofus Erhard,,Nielsen,,Male
1030,Bjorn Vilhelm Ravn,,Rasmussen,,Male
1031,Vilhelm,,Wolfhagen,,Male
1032,B. Louis,,Segura,,Male
1033,G. Alberto,,Braglia,,Male
1034,S.W.,,Tysal,,Male
1035,Eino Vilho,,Forsstrom,,Male
1036,Otto,,Granstrom,,Male
1037,Johan Valdemar,,Kemp,,Male
1038,Livara,,Kyykoski,,Male
1039,Heikki,,Lehmusto,,Male
1040,Johan,,Lindroth,,Male
1041,Yrjo,,Linko,,Male
1042,Edvard,,Linna,,Male
1043,Matti,,Markkanen,,Male
1044,Kaasrlo Eino,,Mikkolainen,,Male
1045,Veli Heikki,,Nieminen,,Male
1046,Kaarlo Kustaa,,Paasia,,Male
1047,Arvi,,Pohjanpaa,,Male
1048,Aarne,,Pohjonen,,Male
1049,Eino,,Railio,,Male
1050,H.A.,,Rupinen,,Male
1051,Arno,,Saarinen,,Male
1052,Einar Werner,,Sahlstein,,Male
1053,Aarne,,Salovaara,,Male
1054,Karl Viktor Torsten,,Sandelin,,Male
1055,Eljas E.,,Sipila,,Male
1056,Viktor,,Smeds,,Male
1057,Kaarlo Kyosti,,Soinio,,Male
1058,Kurt Enoch,,Stenberg,,Male
1059,Karl Magnus,,Wegelius,,Male
1060,T.,,Andersson,,Male
1061,Gosta,,Asbrink,,Male
1062,C.,,Bergman,,Male
1063,Per Daniel,,Bertilsson,,Male
1064,G. Vilhelm,,Carlberg,,Male
1065,Hjalmar Axel Ritz,,Cedercrona,,Male
1066,Andreas,,Cervin,,Male
1067,Rudolf,,Degermark,,Male
1068,C.,,Eriksson,,Male
1069,Carl Wilhelm,,Folcker,,Male
1070,S.,,Forssen,,Male
1071,Sven,,Forssman,,Male
1072,F.,,Geidel,,Male
1073,Erik,,Granfelt,,Male
1074,Carl,,Harlemann,,Male
1075,Nils Erik,,Hellsten,,Male
1076,Gunnar,,Hojer,,Male
1077,Arvid,,Holmberg,,Male
1078,Carl,,Holmberg,,Male
1079,Osvald,,Holmberg,,Male
1080,Hugo,,Jahnke,,Male
1081,O.,,Jansson,,Male
1082,Johan,,Jarten,,Male
1083,Gustag,,Johnsson,,Male
1084,Rolf,,Johnsson,,Male
1085,H.,,Jonsson,,Male
1086,Nils,,Kantzow,,Male
1087,L.,,Kiristen,,Male
1088,L.,,Kjellen,,Male
1089,Sven,,Landberg,,Male
1090,Olle,,Lanner,,Male
1091,Axel,,Ljung,,Male
1092,Osvald,,Moberg,,Male
1093,J.,,Moller,,Male
1094,Per Einar,,Nilsson,,Male
1095,D.,,Norberg,,Male
1096,Eric,,Norberg,,Male
1097,Thomas,,Norberg,,Male
1098,Axel,,Norling,,Male
1099,Lars Daniel,,Norling,,Male
1100,G.,,Olsen,,Male
1101,Leonard,,Petterson,,Male
1102,H.,,Rassander,,Male
1103,Sven,,Rosen,,Male
1104,Gustaf,,Rosenquist,,Male
1105,C.,,Rydin,,Male
1106,S.,,Sandberg,,Male
1107,Albert,,Seger,,Male
1108,Alex,,Seger,,Male
1109,Carl,,Silfverstrand,,Male
1110,Axel,,Sjoblom,,Male
1111,Birger,,Sorvik,,Male
1112,Haakon,,Sorvik,,Male
1113,Yngve,,Stiernspetz,,Male
1114,Karl Johan,,Svensson,,Male
1115,Karl Gustaf,,Vingqvist,,Male
1116,F.,,Widell,,Male
1117,G.,,Wiekman,,Male
1118,David,,Wiman,,Male
1119,Arthur M.,,Amundsen,,Male
1120,Otto F.,,Authen,,Male
1121,P.A.,,Bersen,,Male
1122,Hermann,,Bohne,,Male
1123,Trygve Carlsen,,Boyesen,,Male
1124,Oscar Wilhelm,,Bye,,Male
1125,Conrad M.,,Carlsrud,,Male
1126,Eugene,,Engebretsen,,Male
1127,J.,,Forstensen,,Male
1128,Sverre,,Groner,,Male
1129,Harald,,Halvorsen,,Male
1130,Peter,,Hol,,Male
1131,Ole,,Iversen,,Male
1132,Per Mathias,,Jespersen,,Male
1133,Sigurd Erhardt A.,,Johanessen,,Male
1134,Nicolai,,Kioer,,Male
1135,Carl,,Klaeth,,Male
1136,Thor,,Larsen,,Male
1137,Rolf,,Lefdahl,,Male
1138,Hans Schumann,,Lem,,Male
1139,Anders,,Moen,,Male
1140,Fritjof,,Olsen,,Male
1141,Carl Alfred,,Pedersen,,Male
1142,Paul,,Pedersen,,Male
1143,B.,,Salvesen,,Male
1144,Sigvard,,Sivertsen,,Male
1145,Johan,,Skrataas,,Male
1146,Harald,,Smevik,,Male
1147,Andreas,,Strand,,Male
1148,Olaf,,Syvertsen,,Male
1149,Louischarles,,Baillon,,Male
1150,Harry Scott,,Freeman,,Male
1151,Eric Hubert,,Green,,Male
1152,Gerald,,Logan,,Male
1153,Alan H.,,Noble,,Male
1154,Edgar Wells,,Page,,Male
1155,Reginald Geoge,,Pridmore,,Male
1156,Percy Montague,,Rees,,Male
1157,John Yate,,Robinson,,Male
1158,Stanley Howard,,Shoveller,,Male
1159,Harvey Jesse,,Wood,,Male
1160,Eric Percival,,Allman-Smith,,Male
1161,Henry Joseph,,Brown,,Male
1162,Walter Islay,,Campbell,,Male
1163,William Ernest,,Graham,,Male
1164,Richard George,,Gregg,,Male
1165,Edgar Peter C.,,Holmes,,Male
1166,Robert L.,,Kennedy,,Male
1167,Henry Lawson,,Murphy,,Male
1168,Walter E.,,Peterson,,Male
1169,Charles F.,,Power,,Male
1170,Frank L.,,Robinson,,Male
1171,Neville Stephen,,Lytton,,Male
1172,Jay,,Gould,,Male
1173,Eustace Hamilton,,Miles,,Male
1174,Patrick,,Brennan,,Male
1175,John,,Broderick,,Male
1176,George H.,,Campbell,,Male
1177,Angus F.,,Dillon,,Male
1178,Frank J.,,Dixon,,Male
1179,Richard Louis,,Duckett,,Male
1180,J.,,Fyon,,Male
1181,Thomas Patrick,,Gorman,,Male
1182,Ernest,,Hamilton,,Male
1183,Henry Frank,,Hoobin,,Male
1184,A.,,Mara,,Male
1185,Clarence D.,,Mckerrow,,Male
1186,D.,,Mcleod,,Male
1187,George H.,,Rennie,,Male
1188,Alexander T.,,Turnbull,,Male
1189,Gustav Bernhard,,Alexander,,Male
1190,J.,,Alexander,,Male
1191,L.,,Blockey,,Male
1192,Gerald Frederick,,Buckland,,Male
1193,E.O.,,Dutton,,Male
1194,V.G.,,Gilbey,,Male
1195,S.N.,,Hayes,,Male
1196,F.S.,,Johnson,,Male
1197,William Athelstan,,Johnson,,Male
1198,Edward Percy,,Jones,,Male
1199,R.G.W.,,Martin,,Male
1200,G.,,Mason,,Male
1201,G.J.,,Mason,,Male
1202,J.,,Parker-Smith,,Male
1203,H.W.,,Ramsey,,Male
1204,Charles Hubert,,Scott,,Male
1205,H.,,Shorrocks,,Male
1206,Normnan Henry Pownall,,Whitley,,Male
1207,Charles Darley,,Miller,,Male
1208,George Arthur,,Miller,,Male
1209,Patteson Wormesley,,Nickalls,,Male
1210,Herbert Haydon,,Wilson,,Male
1211,Lloyd,,Hardress,,Male
1212,Walter John Henry,,Jones,,Male
1213,John Paul,,Mccann,,Male
1214,Percy Philip,,O'Reilly,,Male
1215,Anthony Morgan,,Rotherham,,Male
1216,John,,Wodehouse,,Male
1217,Henry Meredith,,Leaf,,Male
1218,Evan Baille,,Noel,,Male
1219,John Jacob,,Astor,,Male
1220,Vane Hungerford,,Pennell,,Male
1221,Cecil,,Browning,,Male
1222,Edward William,,Bury,,Male
1223,Henry,,Brougham,,Male
1224,Willi,,Duskow,,Male
1225,Norman B.,,Jackes,,Male
1226,Martin,,Stahnke,,Male
1227,Fred P.,,Toms,,Male
1228,John Reginald Keith,,Fenning,,Male
1229,Gordon Lindsay,,Thomson,,Male
1230,George Eric,,Fairbairn,,Male
1231,Philip,,Verdon,,Male
1232,Gordon Bruce,,Balfour,,Male
1233,Richard Frederick,,Boyle,,Male
1234,John Southerden,,Burn,,Male
1235,Oswald Armitage,,Carver,,Male
1236,Becher Robert,,Gale,,Male
1237,Henry Mills,,Goldsmith,,Male
1238,Frank Harold,,Jerwood,,Male
1239,Douglas Edwin,,Kertland,,Male
1240,Harold Edward,,Kitching,,Male
1241,Walter Aiken,,Lewis,,Male
1242,Eric Walter,,Powell,,Male
1243,Charles,,Riddy,,Male
1244,Irvine Geale,,Robertson,,Male
1245,Douglas Cecil Rees,,Stuart,,Male
1246,Goeffrey Barron,,Taylor,,Male
1247,Julius A.,,Thomson,,Male
1248,Edward Gordon,,Williams,,Male
1249,Henry Cresswell,,Bucknall,,Male
1250,Charles Desborough,,Burnell,,Male
1251,Raymond Broadley,,Etherington-Smith,,Male
1252,Albert Charles,,Gladstone,,Male
1253,Banner Carruthers,,Johnstone,,Male
1254,Frederick Septimus,,Kelly,,Male
1255,Gilchrist Stanley,,Maclagan,,Male
1256,Guy O.,,Nickalls,,Male
1257,Ronald Harcour,,Sanderson,,Male
1258,Georges,,Mijs,,Male
1259,Marcel,,Morimont,,Male
1260,Remy,,Orban,,Male
1261,Rodolphe,,Poma,,Male
1262,Oscar,,Taelman,,Male
1263,Polydore,,Veirman,,Male
1264,Francois,,Vergucht,,Male
1265,Collier Robert,,Cudmore,,Male
1266,James Angus,,Gillan,,Male
1267,Duncan,,Mackinnon,,Male
1268,John Robert,,Somers-Smith,,Male
1269,Harold Ross,,Barker,,Male
1270,Philip Rowland,,Filleul,,Male
1271,Karoly,,Leviczky,,Male
1272,Bernhard,,Von Gaza,,Male
1273,Harry Thomas,,Blackstaffe,,Male
1274,Alexander,,Mcculloch,,Male
1275,Jumbo,,Barnett,,Male
1276,Frank,,Bede-Smith,,Male
1277,Philipp,,Carmichael,,Male
1278,Daniel Brendan,,Carroll,,Male
1279,Robert R.,,Craig,,Male
1280,Thomas,,Griffen,,Male
1281,John,,Hickey,,Male
1282,Emmanuel,,Mcarthur,,Male
1283,Arthur J.,,Mccabe,,Male
1284,Patrick,,Mccue,,Male
1285,Christopher,,Mckivatt,,Male
1286,Charles,,Mcmurtrie,,Male
1287,Albert Sidney,,Middleton,,Male
1288,Thomas,,Richards,,Male
1289,Charles,,Russell,,Male
1290,James,,Davey,,Male
1291,L.F.,,Dean,,Male
1292,Edward John,,Jackett,,Male
1293,Richard,,Jackett,,Male
1294,E.J.,,Jones,,Male
1295,J.T.,,Jose,,Male
1296,A.,,Lawrey,,Male
1297,C.R.,,Marshall,,Male
1298,Bertram,,Solomon,,Male
1299,J.C Barney,,Solomon,,Male
1300,Nicholaos,,Tregurtha,,Male
1301,J.,,Trevaskis,,Male
1302,Thomas Greenfeld,,Wedge,,Male
1303,A.,,Willcocks,,Male
1304,Arthur James,,Wilson,,Male
1305,John Symington,,Aspin,,Male
1306,John,,Buchanan,,Male
1307,James Clark,,Bunten,,Male
1308,Arthur Drummond,,Downes,,Male
1309,John Henry,,Downes,,Male
1310,David,,Dunlop,,Male
1311,Thomas Coats,,Glen Coats,,Male
1312,John,,Mackenzie,,Male
1313,Albert,,Martin,,Male
1314,Thomas Gerald,,Tait,,Male
1315,John M.,,Adam,,Male
1316,James,,Baxter,,Male
1317,William P.,,Davidson,,Male
1318,John F.,,Jellico,,Male
1319,James G.,,Kenion,,Male
1320,Thomas A.R.,,Littledale,,Male
1321,Cecil R.,,Maciver,,Male
1322,Charles,,Maciver,,Male
1323,Charles,,Macleod-Robertson,,Male
1324,John F.D.,,Spence,,Male
1325,Henri,,Arthus,,Male
1326,Louis,,Potheau,,Male
1327,Pierre,,Rabot,,Male
1328,Charles William Harry,,Crichton,,Male
1329,Gilbert Umfreville,,Laws,,Male
1330,Thomas D.,,Mcmeekin,,Male
1331,Leon,,Huybrechts,,Male
1332,Louis,,Huybrechts,,Male
1333,Henri,,Weewauters,,Male
1334,Norman,,Bingley,,Male
1335,Richard Travers,,Dixon,,Male
1336,Charles James,,Rivett-Carnac,,Male
1337,Frances Clytie,,Rivett-Carnac,,Male
1338,Philipp,,Himloke,,Male
1339,Collingwood Alfred,,Hughes,,Male
1340,Saint John Frederick,,Hughes,,Male
1341,George Ernest,,Ratsey,,Male
1342,William Dudley,,Ward,,Male
1343,Charles Ralph,,Campbell,,Male
1344,Blair Onslow,,Cochrane,,Male
1345,John Eastwood,,Rhodes,,Male
1346,Henry Cecil,,Sutton,,Male
1347,Arthur Nicholas Lindsay,,Wood,,Male
1348,Carl Ludwig,,Hellstrom,,Male
1349,Erik,,Sandberg,,Male
1350,Edmund,,Thormahlen,,Male
1351,Eric G.,,Wallerius,,Male
1352,Harald,,Wallin,,Male
1353,Maurice,,Blood,,Male
1354,Joshua Kearney,,Milner,,Male
1355,Kellog Kennon Venable,,Casey,,Male
1356,Oscar,,Swahn,,Male
1357,Walter,,Winans,,Male
1358,Ted,,Ranken,,Male
1359,Alexander Elliott,,Rogers,,Male
1360,Arvid,,Knoppel,,Male
1361,Ernest Oscar,,Rosell,,Male
1362,Alfred,,Swahn,,Male
1363,Walter,,Ellicott,,Male
1364,William R.,,Lane-Joynt,,Male
1365,Charles George Ashburn,,Nix,,Male
1366,Edward John,,Amoore,,Male
1367,William Kensett,,Styles,,Male
1368,Harold I.,,Hawkins,,Male
1369,William B.,,Marsden,,Male
1370,John Francis,,Fleming,,Male
1371,Michael K.,,Matthews,,Male
1372,Olaf,,Saether,,Male
1373,Albert,,Helgerud,,Male
1374,Harry E.,,Simon,,Male
1375,Henri,,Bonnefoy,,Male
1376,Paul Rene,,Colas,,Male
1377,Leon,,Lecuyer,,Male
1378,Andre,,Regaud,,Male
1379,Harry Robinson,,Humby,,Male
1380,William Edwin,,Pimm,,Male
1381,Eric,,Carlberg,,Male
1382,Frans Albert,,Schartau,,Male
1383,Johan Hubner,,Von Holst,,Male
1384,James Edward,,Gorman,,Male
1385,Reginald,,Storms,,Male
1386,George,,Barnes,,Male
1387,Arthur Ashton,,Carnell,,Male
1388,Geoffrey Horsman,,Coles,,Male
1389,Henry George,,Lynch-Staunton,,Male
1390,Jesse Alfred,,Wallingford,,Male
1391,Charles Sumner,,Axtell,,Male
1392,Irving Romaro,,Calkins,,Male
1393,John A.,,Dietz,,Male
1394,Rene,,Englebert,,Male
1395,John Hurst,,Butt,,Male
1396,Harold P.,,Creasey,,Male
1397,Richard,,Hutton,,Male
1398,William B.,,Morris,,Male
1399,Gerald H.,,Skinner,,Male
1400,George,,Whitaker,,Male
1401,Peter,,Easte,,Male
1402,Alexander,,Maunder,,Male
1403,Frank W.,,Moore,,Male
1404,Charles,,Palmer,,Male
1405,James F.,,Pike,,Male
1406,John M.,,Postans,,Male
1407,George,,Beattie,,Male
1408,Walter Henry,,Ewing,,Male
1409,Mylie E.,,Fletcher,,Male
1410,Donald,,Mcmackon,,Male
1411,George L.,,Vivian,,Male
1412,Arthur W.,,Westover,,Male
1413,Albert,,Courquin,,Male
1414,Raoul,,De Boigne,,Male
1415,Leon,,Johnson,,Male
1416,Andre,,Parmentier,,Male
1417,Julius,,Braathe,,Male
1418,Einar,,Liberg,,Male
1419,Gudbrand Gudbrandsen,,Skatteboe,,Male
1420,Per Olof,,Arvidsson,,Male
1421,Janne,,Gustafsson,,Male
1422,Axel,,Jansson,,Male
1423,Gustaf Adolf,,Jonsson,,Male
1424,Claes,,Rundberg,,Male
1425,Gustav Adolf,,Sjoberg,,Male
1426,Charles Robert,,Crowe,,Male
1427,William Merrill,,Eastcott,,Male
1428,Harry,,Kerr,,Male
1429,Dugald,,Mcinnis,,Male
1430,William Albert,,Smith,,Male
1431,Bruce M.,,Williams,,Male
1432,Charles Summer,,Benedict,,Male
1433,Albert,,Eastman,,Male
1434,William F.,,Leushner,,Male
1435,Charles B.,,Winder,,Male
1436,Arthur George,,Fulton,,Male
1437,John E.,,Martin,,Male
1438,Harcourt,,Ommundsen,,Male
1439,William G.,,Padgett,,Male
1440,Philipp Wigam,,Richardson,,Male
1441,Fleetwood Ernest,,Varley,,Male
1442,Per,,Thoren,,Male
1443,Ulrich,,Salchow,,Male
1444,Richard,,Johansson,,Male
1445,Dorothy,,Greenhough-Smith,,Female
1446,Florence,,Syers,,Female
1447,Else,,Rendschmidt,,Female
1448,Edgar,,Syers,,Male
1449,Heinrich,,Burger,,Male
1450,James,,Johnson,,Male
1451,Anna,,Hubler,,Female
1452,Phyllis,,Johnson,,Female
1453,George Norman Ernest,,Hall-Say,,Male
1454,Nikolay,,Panin,,Male
1455,Arthur,,Cumming,,Male
1456,Clement Haughton Langston,,Cazalet,,Male
1457,Charles Percy,,Dixon,,Male
1458,George Whiteside,,Hillyard,,Male
1459,James Cecil,,Parke,,Male
1460,Josiah George,,Ritchie,,Male
1461,Wollmar,,Bostrom,,Male
1462,Gunnar,,Setterwall,,Male
1463,Herbert Roper,,Barrett,,Male
1464,Arthur Wentworth,,Gore,,Male
1465,George Aristedes,,Caridia,,Male
1466,George Mievillle,,Simond,,Male
1467,Wilberforce Vaughan,,Eaves,,Male
1468,Otto,,Froitzheim,,Male
1469,Ruth Joan,,Winch,,Female
1470,Dorothy Katherine,,Chambers,,Female
1471,Penelope Dora Harvey,,Boothby,,Female
1472,Martha,,Adlerstrahle,,Female
1473,Gwendoline,,Eastlake-Smith,,Female
1474,Angela Nora G.,,Greene,,Female
1475,Walter,,Chaffe,,Male
1476,Joseph,,Dowler,,Male
1477,Ernest Walter,,Ebbage,,Male
1478,Thomas,,Homewood,,Male
1479,Alexander,,Munro,,Male
1480,William,,Slade,,Male
1481,Walter Baldry,,Tammas,,Male
1482,T.J.,,Williams,,Male
1483,James Henry,,Woodget,,Male
1484,Edward Edmond,,Barrett,,Male
1485,John,,Duke,,Male
1486,Frederick William,,Goodfellow,,Male
1487,William,,Hirons,,Male
1488,Frederick Harkness,,Humphreys,,Male
1489,Albert,,Ireton,,Male
1490,Frederick,,Merriman,,Male
1491,Edwin Archer,,Mills,,Male
1492,James,,Shepherd,,Male
1493,Thomas,,Butler,,Male
1494,James Michael,,Clarke,,Male
1495,Charles,,Foden,,Male
1496,William,,Greggan,,Male
1497,Alexander,,Kidd,,Male
1498,Daniel,,Mcdonald Lowey,,Male
1499,Patrick,,Philbin,,Male
1500,George,,Smith,,Male
1501,Thomas,,Swindlehurst,,Male
1502,Bernard,,Redwood,,Male
1503,Thomas,,Thornycroft,,Male
1504,Emile,,Thubron,,Male
1505,Aubert,,Cote,,Male
1506,William J.,,Press,,Male
1507,George Cornelius,,O'Kelly,,Male
1508,Jacob,,Gunderson,,Male
1509,William,,Mckie,,Male
1510,George Stuart,,Dole,,Male
1511,James P.,,Slim,,Male
1512,Albert,,Gingell,,Male
1513,George Frederick,,De Relwyskow,,Male
1514,William,,Wood,,Male
1515,Frederick,,Beck,,Male
1516,Stanley Vivian,,Bacon,,Male
1517,Arvid,,Linden,,Male
1518,Enrico,,Porro,,Male
1519,Nikolai,,Orloff,,Male
1520,Soren Marius,,Jensen,,Male
1521,Richard,,Weisz,,Male
1522,Aleksander,,Petroff,,Male
1523,Anders,,Andersen,,Male
1524,Frithiof M.,,Martensson,,Male
1525,Mauritz,,Andersson,,Male
1526,Carl Marinus,,Jensen,,Male
1527,Werner,,Weckman,,Male
1528,Urjo Erik Mikael,,Saarela,,Male
1529,Gustaf,,Blomgren,,Male
1530,Erik,,Adlerz,,Male
1531,Isabella Mary,,White,,Female
1532,Greta,,Johansson,,Female
1533,Lisa,,Regnell,,Female
1534,Paul,,Gunther,,Male
1535,Hans,,Luber,,Male
1536,John,,Jansson,,Male
1537,Paul,,Kellner,,Male
1538,Otto,,Fahr,,Male
1539,Kenneth,,Huszagh,,Male
1540,Duke Paoa,,Kahanamoku,,Male
1541,Cecil,,Healy,,Male
